Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Rank_1,Rank_2,player_1_wins
2007-04-16,Masters,Outdoor,Clay,1st Round,3,Verkerk M.,Chela J.I.,1044,22,0
2007-04-17,Masters,Outdoor,Clay,1st Round,3,Ferrer D.,Simon G.,16,44,1
2007-04-17,Masters,Outdoor,Clay,1st Round,3,Hrbaty D.,Portas A.,24,131,1
2007-04-17,Masters,Outdoor,Clay,1st Round,3,Johansson T.,Becker B.,74,47,0
2007-04-17,Masters,Outdoor,Clay,1st Round,3,Massu N.,Volandri F.,55,53,1
2007-04-17,Masters,Outdoor,Clay,1st Round,3,Melzer J.,Roitman S.,29,93,0
2007-04-17,Masters,Outdoor,Clay,1st Round,3,Pavel A.,Kohlschreiber P.,113,59,0
2007-04-17,Masters,Outdoor,Clay,1st Round,3,Verdasco F.,Gasquet R.,38,15,0
2007-04-17,Masters,Outdoor,Clay,2nd Round,3,Federer R.,Seppi A.,1,101,1
2007-04-17,Masters,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Gicquel M.,75,46,1
2007-04-17,Masters,Outdoor,Clay,2nd Round,3,Safin M.,Vliegen K.,26,52,0
2007-04-17,Masters,Outdoor,Clay,2nd Round,3,Youzhny M.,Lee H.T.,17,49,0
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Andreev I.,Gonzalez F.,235,5,1
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Benneteau J.,Ferrer D.,41,16,0
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Berdych T.,Becker B.,14,47,1
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Chela J.I.,Nadal R.,22,2,0
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Clement A.,Robredo T.,51,6,0
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Davydenko N.,Soderling R.,4,28,0
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Djokovic N.,Gaudio G.,7,45,1
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Massu N.,21,55,1
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Gasquet R.,Hrbaty D.,15,24,1
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Ljubicic I.,Stepanek M.,8,25,1
2007-04-18,Masters,Outdoor,Clay,2nd Round,3,Roitman S.,Mirnyi M.,93,54,0
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Djokovic N.,Ferrer D.,7,16,0
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Federer R.,Lee H.T.,1,49,1
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Ferrero J.C.,Andreev I.,21,235,1
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Garcia-Lopez G.,Kohlschreiber P.,75,59,0
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Ljubicic I.,Gasquet R.,8,15,0
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Nadal R.,Vliegen K.,2,52,1
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Robredo T.,Berdych T.,6,14,0
2007-04-19,Masters,Outdoor,Clay,3rd Round,3,Soderling R.,Mirnyi M.,28,54,1
2007-04-20,Masters,Outdoor,Clay,Quarterfinals,3,Federer R.,Ferrer D.,1,16,1
2007-04-20,Masters,Outdoor,Clay,Quarterfinals,3,Gasquet R.,Ferrero J.C.,15,21,0
2007-04-20,Masters,Outdoor,Clay,Quarterfinals,3,Nadal R.,Kohlschreiber P.,2,59,1
2007-04-20,Masters,Outdoor,Clay,Quarterfinals,3,Soderling R.,Berdych T.,28,14,0
2007-04-21,Masters,Outdoor,Clay,Semifinals,3,Ferrero J.C.,Federer R.,21,1,0
2007-04-21,Masters,Outdoor,Clay,Semifinals,3,Nadal R.,Berdych T.,2,14,1
2007-04-22,Masters,Outdoor,Clay,The Final,3,Federer R.,Nadal R.,1,2,0
2007-04-23,International,Outdoor,Clay,1st Round,3,Clement A.,Gulbis E.,50,87,1
2007-04-23,International,Outdoor,Clay,1st Round,3,Hartfield D.,Russell M.,81,67,0
2007-04-23,International,Outdoor,Clay,1st Round,3,Mahut N.,Serra F.,106,74,1
2007-04-23,International,Outdoor,Clay,1st Round,3,Simon G.,Ramirez-Hidalgo R.,54,59,0
2007-04-23,International,Outdoor,Clay,1st Round,3,Tipsarevic J.,Llodra M.,91,85,1
2007-04-23,International,Outdoor,Clay,1st Round,3,di Mauro A.,Gicquel M.,116,45,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Becker B.,Kunitsyn I.,44,90,1
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Dustov F.,Mantilla F.,178,1008,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Gabashvili T.,Spadea V.,71,78,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Galvani S.,Lorenzi P.,102,192,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Lopez F.,60,75,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Hernandez O.,Tursunov D.,98,23,1
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Johansson T.,Lee H.T.,73,42,1
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Karlovic I.,Seppi A.,62,95,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Lopez M.,Calleri A.,207,34,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Martin A.,Falla A.,94,100,1
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Pavel A.,Stepanek R.,108,25,1
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Salva B.,Andujar P.,390,185,0
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Schukin Y.,Eschauer W.,218,97,1
2007-04-23,International Gold,Outdoor,Clay,1st Round,3,Volandri F.,Korolev E.,55,65,1
2007-04-24,International,Outdoor,Clay,1st Round,3,Acasuso J.,Devilder N.,37,92,1
2007-04-24,International,Outdoor,Clay,1st Round,3,Ascione T.,El Aynaoui Y.,198,134,1
2007-04-24,International,Outdoor,Clay,1st Round,3,Chaki R.,Saoudi S.,460,524,0
2007-04-24,International,Outdoor,Clay,1st Round,3,Gil F.,Benneteau J.,139,39,0
2007-04-24,International,Outdoor,Clay,1st Round,3,Hanescu V.,Grosjean S.,592,63,0
2007-04-24,International,Outdoor,Clay,1st Round,3,Hrbaty D.,Peya A.,24,93,1
2007-04-24,International,Outdoor,Clay,1st Round,3,Massu N.,Roitman S.,52,79,1
2007-04-24,International,Outdoor,Clay,1st Round,3,Pless K.,Mathieu P.H.,83,57,0
2007-04-24,International,Outdoor,Clay,1st Round,3,Roger-Vasselin E.,Vassallo-Arguello M.,163,58,1
2007-04-24,International,Outdoor,Clay,1st Round,3,Udomchoke D.,Montanes A.,96,77,0
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Almagro N.,Fognini F.,32,205,1
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Canas G.,Mirnyi M.,28,48,1
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Gaudio G.,Soderling R.,69,27,0
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Granollers M.,Moya C.,153,33,0
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Safin M.,Bolelli S.,26,103,0
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Starace P.,Querrey S.,72,66,1
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Vicente F.,Goldstein P.,133,114,0
2007-04-24,International Gold,Outdoor,Clay,1st Round,3,Vliegen K.,Sanguinetti D.,53,107,1
2007-04-24,International Gold,Outdoor,Clay,2nd Round,3,Calleri A.,Lorenzi P.,34,192,1
2007-04-24,International Gold,Outdoor,Clay,2nd Round,3,Lopez F.,Robredo T.,75,5,0
2007-04-24,International Gold,Outdoor,Clay,2nd Round,3,Nalbandian D.,Martin A.,14,94,1
2007-04-25,International,Outdoor,Clay,2nd Round,3,Ascione T.,Ramirez-Hidalgo R.,198,59,0
2007-04-25,International,Outdoor,Clay,2nd Round,3,Gicquel M.,Mahut N.,45,106,1
2007-04-25,International,Outdoor,Clay,2nd Round,3,Grosjean S.,Clement A.,63,50,1
2007-04-25,International,Outdoor,Clay,2nd Round,3,Russell M.,Benneteau J.,67,39,0
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Almagro N.,Volandri F.,32,55,0
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Becker B.,Hernandez O.,44,98,0
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Canas G.,Vanek J.,28,124,1
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Chela J.I.,Spadea V.,22,78,1
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Goldstein P.,Ferrer D.,114,16,0
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Johansson T.,Soderling R.,73,27,1
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Mantilla F.,Moya C.,1008,33,0
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Nieminen J.,Seppi A.,21,95,1
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Pashanski B.,Pavel A.,204,108,1
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Schukin Y.,Davydenko N.,218,4,0
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Starace P.,Bolelli S.,72,103,1
2007-04-25,International Gold,Outdoor,Clay,2nd Round,3,Vliegen K.,Nadal R.,53,2,0
2007-04-26,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Roger-Vasselin E.,57,163,1
2007-04-26,International,Outdoor,Clay,2nd Round,3,Saoudi S.,Hrbaty D.,524,24,0
2007-04-26,International,Outdoor,Clay,2nd Round,3,Tipsarevic J.,Acasuso J.,91,37,0
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Andujar P.,Canas G.,185,28,0
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Calleri A.,Robredo T.,34,5,1
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Nadal R.,Johansson T.,2,73,1
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Nalbandian D.,Moya C.,14,33,1
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Nieminen J.,Hernandez O.,21,98,0
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Pashanski B.,Ferrer D.,204,16,0
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Starace P.,Chela J.I.,72,22,1
2007-04-26,International Gold,Outdoor,Clay,3rd Round,3,Volandri F.,Davydenko N.,55,4,0
2007-04-27,International,Outdoor,Clay,Quarterfinals,3,Benneteau J.,Gicquel M.,39,45,0
2007-04-27,International,Outdoor,Clay,Quarterfinals,3,Hrbaty D.,Montanes A.,24,77,0
2007-04-27,International,Outdoor,Clay,Quarterfinals,3,Mathieu P.H.,Acasuso J.,57,37,1
2007-04-27,International,Outdoor,Clay,Quarterfinals,3,Ramirez-Hidalgo R.,Grosjean S.,59,63,1
2007-04-27,International Gold,Outdoor,Clay,Quarterfinals,3,Hernandez O.,Calleri A.,98,34,0
2007-04-27,International Gold,Outdoor,Clay,Quarterfinals,3,Nadal R.,Starace P.,2,72,1
2007-04-27,International Gold,Outdoor,Clay,Quarterfinals,3,Nalbandian D.,Ferrer D.,14,16,0
2007-04-28,International,Outdoor,Clay,Semifinals,3,Mathieu P.H.,Gicquel M.,57,45,1
2007-04-28,International,Outdoor,Clay,Semifinals,3,Ramirez-Hidalgo R.,Montanes A.,59,77,0
2007-04-28,International Gold,Outdoor,Clay,Semifinals,3,Canas G.,Calleri A.,28,34,1
2007-04-28,International Gold,Outdoor,Clay,Semifinals,3,Ferrer D.,Nadal R.,16,2,0
2007-04-29,International,Outdoor,Clay,1st Round,3,Querrey S.,Horna L.,68,84,1
2007-04-29,International,Outdoor,Clay,1st Round,3,Sousa P.,Kunitsyn I.,970,91,0
2007-04-29,International,Outdoor,Clay,The Final,3,Mathieu P.H.,Montanes A.,57,77,1
2007-04-29,International Gold,Outdoor,Clay,The Final,5,Nadal R.,Canas G.,2,28,1
2007-04-30,International,Outdoor,Clay,1st Round,3,Baghdatis M.,Hartfield D.,19,80,1
2007-04-30,International,Outdoor,Clay,1st Round,3,Brands D.,Verkerk M.,370,895,1
2007-04-30,International,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Clement A.,49,51,1
2007-04-30,International,Outdoor,Clay,1st Round,3,Koubek S.,Youzhny M.,69,17,0
2007-04-30,International,Outdoor,Clay,1st Round,3,Lee H.T.,Vassallo-Arguello M.,43,59,0
2007-04-30,International,Outdoor,Clay,1st Round,3,Rochus O.,Melzer J.,37,30,0
2007-04-30,International,Outdoor,Clay,1st Round,3,Djokovic N.,Andreev I.,5,177,1
2007-04-30,International,Outdoor,Clay,1st Round,3,Falla A.,Del Potro J.M.,114,63,0
2007-04-30,International,Outdoor,Clay,1st Round,3,Monfils G.,Monaco J.,45,52,0
2007-04-30,International,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Gil F.,55,142,0
2007-04-30,International,Outdoor,Clay,1st Round,3,Ventura S.,Roitman S.,232,79,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Beck K.,Bachinger M.,44,211,0
2007-05-01,International,Outdoor,Clay,1st Round,3,Becker B.,Zimonjic N.,44,520,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Grosjean S.,Haas T.,58,11,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Hajek J.,Sluiter R.,88,144,0
2007-05-01,International,Outdoor,Clay,1st Round,3,Johansson T.,Massu N.,67,61,0
2007-05-01,International,Outdoor,Clay,1st Round,3,Mayer F.,Berdych T.,41,12,0
2007-05-01,International,Outdoor,Clay,1st Round,3,Schuettler R.,Nieminen J.,139,21,0
2007-05-01,International,Outdoor,Clay,1st Round,3,Summerer T.,Gulbis E.,266,85,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Waske A.,Stepanek R.,121,29,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Gabashvili T.,Spadea V.,73,76,0
2007-05-01,International,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Russell M.,62,66,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Gasquet R.,Mirnyi M.,15,47,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Gonzalez F.,Mathieu P.H.,6,42,0
2007-05-01,International,Outdoor,Clay,1st Round,3,Tursunov D.,Serra F.,24,74,1
2007-05-01,International,Outdoor,Clay,1st Round,3,Udomchoke D.,Calleri A.,95,28,0
2007-05-02,International,Outdoor,Clay,2nd Round,3,Bachinger M.,Baghdatis M.,211,19,0
2007-05-02,International,Outdoor,Clay,2nd Round,3,Sluiter R.,Melzer J.,144,30,0
2007-05-02,International,Outdoor,Clay,2nd Round,3,Waske A.,Brands D.,121,370,1
2007-05-02,International,Outdoor,Clay,2nd Round,3,Youzhny M.,Becker B.,17,44,1
2007-05-02,International,Outdoor,Clay,1st Round,3,Montanes A.,Robredo T.,57,7,0
2007-05-02,International,Outdoor,Clay,1st Round,3,Patience O.,Davydenko N.,123,4,1
2007-05-02,International,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Tursunov D.,62,24,1
2007-05-02,International,Outdoor,Clay,2nd Round,3,Kunitsyn I.,Mathieu P.H.,91,42,0
2007-05-02,International,Outdoor,Clay,2nd Round,3,Monaco J.,Querrey S.,52,68,1
2007-05-02,International,Outdoor,Clay,2nd Round,3,Ventura S.,Djokovic N.,232,5,0
2007-05-03,International,Outdoor,Clay,2nd Round,3,Devilder N.,Summerer T.,101,266,1
2007-05-03,International,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Nieminen J.,49,21,1
2007-05-03,International,Outdoor,Clay,2nd Round,3,Massu N.,Berdych T.,61,12,0
2007-05-03,International,Outdoor,Clay,2nd Round,3,Vassallo-Arguello M.,Grosjean S.,59,58,0
2007-05-03,International,Outdoor,Clay,2nd Round,3,Gil F.,Gasquet R.,142,15,0
2007-05-03,International,Outdoor,Clay,2nd Round,3,Robredo T.,Martin A.,7,93,1
2007-05-03,International,Outdoor,Clay,2nd Round,3,Spadea V.,Patience O.,76,123,1
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Baghdatis M.,Waske A.,19,121,1
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Devilder N.,Berdych T.,101,12,0
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Grosjean S.,Kohlschreiber P.,58,49,0
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Youzhny M.,Melzer J.,17,30,1
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Calleri A.,Robredo T.,28,7,0
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Garcia-Lopez G.,5,62,1
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Gasquet R.,Spadea V.,15,76,1
2007-05-04,International,Outdoor,Clay,Quarterfinals,3,Monaco J.,Mathieu P.H.,52,42,0
2007-05-05,International,Outdoor,Clay,Semifinals,3,Berdych T.,Youzhny M.,12,17,0
2007-05-05,International,Outdoor,Clay,Semifinals,3,Kohlschreiber P.,Baghdatis M.,49,19,1
2007-05-05,International,Outdoor,Clay,Semifinals,3,Robredo T.,Djokovic N.,7,5,0
2007-05-06,International,Outdoor,Clay,The Final,3,Kohlschreiber P.,Youzhny M.,49,17,1
2007-05-06,International,Outdoor,Clay,The Final,3,Djokovic N.,Gasquet R.,5,15,1
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Acasuso J.,Verkerk M.,36,892,1
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Bjorkman J.,Tursunov D.,41,24,0
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Bracciali D.,Ginepri R.,125,45,1
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Calleri A.,Starace P.,28,63,0
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Ferrero J.C.,Hrbaty D.,19,25,1
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Henman T.,Almagro N.,50,40,0
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Hewitt L.,Hernandez O.,20,79,0
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Melzer J.,Canas G.,32,21,0
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Simon G.,Murray A.,58,10,1
2007-05-07,Masters,Outdoor,Clay,1st Round,3,Soderling R.,Becker B.,27,43,1
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Berdych T.,Nieminen J.,12,22,1
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Blake J.,Monfils G.,9,49,1
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Bolelli S.,Massu N.,76,59,0
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Chela J.I.,Gicquel M.,23,39,1
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Ferrer D.,Andreev I.,15,177,0
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Fish M.,Gaudio G.,30,71,0
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Llodra M.,Rochus O.,90,52,0
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Moya C.,Baghdatis M.,34,18,0
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Safin M.,Delic A.,26,72,1
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Verdasco F.,Gasquet R.,35,13,0
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Volandri F.,Gabashvili T.,53,74,1
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Wawrinka S.,Montanes A.,48,57,0
2007-05-08,Masters,Outdoor,Clay,1st Round,3,Youzhny M.,Benneteau J.,16,38,1
2007-05-08,Masters,Outdoor,Clay,2nd Round,3,Federer R.,Almagro N.,1,40,1
2007-05-08,Masters,Outdoor,Clay,2nd Round,3,Ljubicic I.,Acasuso J.,8,36,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Andreev I.,Chela J.I.,177,23,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Berdych T.,Montanes A.,12,57,1
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Blake J.,Massu N.,9,59,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Canas G.,Simon G.,21,58,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Davydenko N.,Safin M.,4,26,1
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Starace P.,19,63,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Nadal R.,Bracciali D.,2,125,1
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Robredo T.,Hernandez O.,7,79,1
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Roddick A.,Gaudio G.,3,71,1
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Soderling R.,Djokovic N.,27,5,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Stepanek R.,Baghdatis M.,29,18,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Tursunov D.,Gonzalez F.,24,6,0
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Volandri F.,Gasquet R.,53,13,1
2007-05-09,Masters,Outdoor,Clay,2nd Round,3,Youzhny M.,Rochus O.,16,52,1
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Berdych T.,Acasuso J.,12,36,1
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Chela J.I.,Roddick A.,23,3,1
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Djokovic N.,Baghdatis M.,5,18,1
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Massu N.,Gonzalez F.,59,6,0
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Simon G.,Robredo T.,58,7,0
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Starace P.,Davydenko N.,63,4,0
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Volandri F.,Federer R.,53,1,1
2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Youzhny M.,Nadal R.,16,2,0
2007-05-11,Masters,Outdoor,Clay,Quarterfinals,3,Berdych T.,Volandri F.,12,53,0
2007-05-11,Masters,Outdoor,Clay,Quarterfinals,3,Chela J.I.,Gonzalez F.,23,6,0
2007-05-11,Masters,Outdoor,Clay,Quarterfinals,3,Davydenko N.,Robredo T.,4,7,1
2007-05-11,Masters,Outdoor,Clay,Quarterfinals,3,Nadal R.,Djokovic N.,2,5,1
2007-05-12,Masters,Outdoor,Clay,Semifinals,3,Davydenko N.,Nadal R.,4,2,0
2007-05-12,Masters,Outdoor,Clay,Semifinals,3,Gonzalez F.,Volandri F.,6,53,1
2007-05-13,Masters,Outdoor,Clay,The Final,3,Nadal R.,Gonzalez F.,2,6,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Almagro N.,Verkerk M.,52,779,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Calleri A.,Hewitt L.,28,22,0
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Chela J.I.,Canas G.,21,20,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Ferrer D.,Bjorkman J.,14,40,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Gaudio G.,Gasquet R.,63,13,0
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Gicquel M.,Simon G.,41,54,0
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Hrbaty D.,Monaco J.,25,48,0
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Baghdatis M.,33,18,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Massu N.,Safin M.,51,26,0
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Mathieu P.H.,Rochus O.,37,47,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Serra F.,Bolelli S.,80,76,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Soderling R.,Ginepri R.,27,49,1
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Stepanek R.,Clement A.,29,50,0
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Verdasco F.,Berdych T.,39,12,0
2007-05-14,Masters,Outdoor,Clay,1st Round,3,Wawrinka S.,Ferrero J.C.,46,19,0
2007-05-15,Masters,Outdoor,Clay,1st Round,3,Benneteau J.,Schuettler R.,38,135,1
2007-05-15,Masters,Outdoor,Clay,1st Round,3,Fish M.,Moya C.,30,36,0
2007-05-15,Masters,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Acasuso J.,59,32,0
2007-05-15,Masters,Outdoor,Clay,1st Round,3,Hernandez O.,Becker B.,69,43,1
2007-05-15,Masters,Outdoor,Clay,1st Round,3,Melzer J.,Waske A.,35,112,1
2007-05-15,Masters,Outdoor,Clay,1st Round,3,Nieminen J.,Summerer T.,23,219,1
2007-05-15,Masters,Outdoor,Clay,1st Round,3,Youzhny M.,Mayer F.,15,45,0
2007-05-15,Masters,Outdoor,Clay,2nd Round,3,Ljubicic I.,Serra F.,8,80,1
2007-05-15,Masters,Outdoor,Clay,2nd Round,3,Robredo T.,Almagro N.,7,52,0
2007-05-15,Masters,Outdoor,Clay,2nd Round,3,Soderling R.,Ferrer D.,27,14,0
2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Berdych T.,Moya C.,12,36,0
2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Clement A.,Blake J.,50,9,0
2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Federer R.,Monaco J.,1,48,1
2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Safin M.,19,26,1
2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Hewitt L.,Chela J.I.,22,21,1
2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Andreev I.,33,164,0
2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Nadal R.,Hernandez O.,2,69,1
2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Djokovic N.,Benneteau J.,6,38,1
2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Gasquet R.,Melzer J.,13,35,0
2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Gonzalez F.,Mathieu P.H.,5,37,1
2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Nieminen J.,Mayer F.,23,45,1
2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Simon G.,Davydenko N.,54,3,0
2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Volandri F.,Acasuso J.,34,32,0
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Acasuso J.,Almagro N.,32,52,0
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Andreev I.,Nadal R.,164,2,0
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Federer R.,Ferrero J.C.,1,19,1
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Gonzalez F.,Melzer J.,5,35,1
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Hewitt L.,Davydenko N.,22,3,1
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Ljubicic I.,Ferrer D.,8,14,0
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Moya C.,Blake J.,36,9,1
2007-05-17,Masters,Outdoor,Clay,3rd Round,3,Nieminen J.,Djokovic N.,23,6,0
2007-05-18,Masters,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Federer R.,14,1,0
2007-05-18,Masters,Outdoor,Clay,Quarterfinals,3,Gonzalez F.,Nadal R.,5,2,0
2007-05-18,Masters,Outdoor,Clay,Quarterfinals,3,Hewitt L.,Almagro N.,22,52,1
